1	11 Aug 23	18:22:32	1	0	1	0	Ct	0	0	0	0	0	0	0	12	4	34	5	0	0	0	0	0	0	0	0	11	25	18	15	11	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	2	0	0	0	14	0	6	2	0	28	20	0	0	0	0	0	8	24	0	40	31	2	6	14	0	18	0	0	20	0	0	0	0	6	0	0	0	20	0	0	4	0	0	0	1	0	0	0
2	11 Aug 23	18:22:37	1	0	1	0	Ct	0	0	0	0	0	0	0	13	37	12	6	0	0	0	0	0	0	0	0	17	34	14	15	6	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	14	24	0	0	0	0	0	0	7	0	17	16	1	17	13	0	6	0	0	24	0	0	0	2	8	0	0	0	17	0	0	0	0	0	0	4	0	0	0
3	11 Aug 23	18:22:42	1	0	1	0	Ct	0	0	0	0	0	0	0	14	14	14	15	0	0	0	0	0	0	0	0	16	34	19	14	1	0	0	0	0	0	0	53	0	0	7	0	0	0	4	0	0	0	0	172	39	0	0	0	0	0	0	0	0	0	0	0	0	12	20	0	23	12	0	0	0	0	0	0	0	5	16	17	0	17	12	0	13	0	0	17	0	0	0	49	14	0	0	0	19	0	0	2	0	0	0	136	0	0	0
4	11 Aug 23	18:22:47	1	0	1	0	Ct	0	0	0	0	0	0	0	9	12	21	18	0	0	0	0	0	0	0	0	15	26	24	13	0	0	0	0	0	0	0	12	0	0	63	0	0	0	7	0	0	0	0	250	27	0	0	0	0	0	2	0	0	0	0	15	0	12	16	0	17	17	0	0	0	22	0	6	0	19	16	13	0	25	21	0	10	0	0	17	0	0	0	33	15	0	0	0	14	0	0	7	0	0	0	13	0	0	0
5	11 Aug 23	18:22:52	1	0	1	0	Ct	0	0	0	0	0	0	0	7	19	28	10	0	0	0	0	0	0	0	0	14	29	25	23	25	0	0	0	0	0	0	12	0	0	23	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	31	0	0	0	0	10	0	18	20	0	26	21	0	0	0	10	0	8	10	20	7	10	0	4	20	0	0	0	0	20	0	0	0	22	15	0	0	0	0	0	0	16	0	0	35	10	0	0	0
6	11 Aug 23	18:22:57	1	0	1	0	Ct	0	0	0	0	0	0	0	5	15	25	21	0	0	0	0	0	0	0	0	16	32	23	20	22	0	0	0	0	0	0	12	0	0	16	0	0	0	0	0	0	0	0	13	17	0	7	0	0	0	0	0	0	0	0	16	0	18	19	0	14	18	0	0	0	17	0	1	11	7	12	12	1	0	16	0	13	0	0	21	0	0	0	0	11	0	0	0	0	0	1	14	0	0	34	0	0	0	0
7	11 Aug 23	18:23:02	1	0	1	0	Ct	0	0	0	0	0	15	0	0	18	17	21	0	0	0	0	0	0	0	0	7	27	26	20	35	0	0	0	0	0	0	19	0	0	13	0	0	0	0	0	0	0	0	9	21	0	10	0	0	0	0	0	0	0	0	12	0	14	22	0	15	57	0	0	0	11	0	0	0	16	17	9	6	12	15	0	11	0	0	24	0	0	0	0	16	0	0	0	0	0	0	1	0	0	18	12	0	0	0
8	11 Aug 23	18:23:07	1	0	1	0	Ct	0	0	0	0	0	0	0	0	25	18	15	0	0	0	0	0	0	0	0	0	29	13	18	0	0	0	0	0	0	0	19	0	11	8	0	0	0	0	0	0	0	0	12	26	0	0	0	0	0	0	0	0	0	0	16	0	17	33	0	30	17	0	0	21	0	0	0	9	23	24	15	0	4	13	0	28	0	0	12	0	0	0	0	17	0	0	0	0	0	4	0	0	0	12	8	0	0	0
9	11 Aug 23	18:23:12	1	0	1	0	Ct	0	0	0	0	0	0	0	0	18	14	17	0	0	0	0	0	0	0	0	0	1	22	16	10	0	0	0	0	0	0	4	0	17	8	0	0	0	0	0	0	0	0	4	13	0	73	0	0	0	0	0	0	0	0	12	0	20	22	0	16	32	0	0	0	18	0	0	10	18	19	14	0	0	20	0	12	0	0	18	0	0	0	0	20	0	0	0	0	0	8	0	0	0	15	1	0	0	0
10	11 Aug 23	18:23:17	1	0	1	0	Ct	0	0	0	0	0	0	0	0	34	17	14	0	0	0	0	0	0	0	0	5	0	25	13	14	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	2	0	0	9	20	0	35	0	0	0	0	0	0	0	0	6	0	50	19	0	16	37	0	0	0	6	0	0	17	23	19	13	0	0	15	0	21	0	0	19	0	0	0	0	17	0	0	0	0	0	0	0	0	0	8	0	0	0	0
11	11 Aug 23	18:23:22	1	0	1	0	Ct	0	0	0	0	0	0	0	9	25	27	16	0	0	0	0	0	0	0	0	0	0	18	14	6	0	0	0	0	0	0	0	0	21	13	0	0	0	0	0	14	0	0	6	15	0	99	0	0	0	0	0	0	0	0	3	0	12	14	0	0	29	0	0	0	47	0	0	20	19	22	18	1	0	90	0	26	0	0	14	0	0	0	0	37	0	0	0	0	0	0	14	0	0	20	0	0	0	0
12	11 Aug 23	18:23:27	1	0	1	0	Ct	0	0	0	0	0	0	0	18	26	39	4	0	0	0	0	0	0	0	0	0	22	21	18	16	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	15	0	0	0	11	0	20	0	0	0	0	0	0	0	0	1	0	32	29	0	1	15	0	0	0	18	0	9	13	20	14	15	0	0	35	0	47	0	0	20	0	0	0	1	18	0	0	0	0	0	0	8	0	0	13	0	0	0	0
13	11 Aug 23	18:23:32	1	0	1	0	Ct	0	0	0	0	0	0	0	16	13	29	13	0	0	0	26	0	0	0	0	13	19	14	17	14	0	0	0	0	0	0	2	0	29	13	13	0	0	0	0	19	0	0	12	3	0	51	0	0	0	0	0	0	0	0	0	0	11	21	0	7	18	0	0	0	26	0	7	10	20	19	16	0	0	26	0	20	0	0	19	0	0	0	6	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0
14	11 Aug 23	18:23:37	1	0	1	0	Ct	0	0	0	0	0	0	0	30	6	22	22	0	0	0	16	0	0	0	0	14	30	28	14	17	0	0	0	0	0	0	13	0	16	18	5	0	0	0	0	12	0	0	9	13	0	13	0	0	0	0	0	0	0	0	0	0	20	21	0	15	17	0	0	0	14	0	4	11	16	21	10	0	0	15	0	21	0	0	17	0	0	0	22	20	0	0	0	0	0	0	0	0	0	18	1	0	0	0
15	11 Aug 23	18:23:42	1	0	1	0	Ct	0	0	0	0	0	0	0	15	13	16	12	0	0	0	4	0	0	0	0	27	23	16	11	19	0	0	0	0	0	0	16	0	13	13	0	0	0	0	0	9	0	0	11	17	0	15	0	0	0	0	0	0	0	0	0	0	7	23	0	18	18	0	0	0	11	0	15	10	12	22	14	0	0	20	0	25	0	0	12	0	0	0	16	27	0	0	0	0	0	125	0	0	0	15	17	0	0	0
16	11 Aug 23	18:23:47	1	0	1	0	Ct	0	0	0	0	0	0	0	11	16	15	34	0	0	0	1	0	0	0	0	16	31	19	16	43	0	0	0	1	0	0	9	0	13	13	0	0	0	0	0	6	0	0	14	28	0	18	0	0	0	0	0	0	0	0	0	0	6	20	0	18	36	0	0	0	25	0	20	18	16	15	28	0	0	14	0	16	0	0	12	0	0	0	16	11	0	0	0	0	0	55	0	0	0	18	22	0	0	0
17	11 Aug 23	18:23:52	1	0	1	0	Ct	0	0	0	0	0	0	0	12	17	38	55	0	0	0	0	0	0	0	0	17	28	10	16	8	0	0	0	0	0	0	12	0	15	17	0	0	0	0	0	9	0	0	10	16	0	17	0	0	0	0	0	0	0	0	0	0	19	22	0	17	21	0	0	0	0	0	15	12	0	22	29	0	0	14	0	18	0	0	12	0	0	0	17	31	0	0	0	0	0	32	0	0	0	14	17	0	0	0
18	11 Aug 23	18:23:57	1	0	1	0	Ct	0	0	0	0	0	0	0	2	15	17	24	0	0	0	0	0	0	0	0	0	30	22	19	7	0	0	0	0	0	0	13	0	19	17	0	0	0	0	0	3	0	0	10	0	0	16	0	0	0	0	0	0	0	0	0	0	3	37	0	19	16	0	0	0	0	0	2	13	13	20	15	0	0	18	0	13	2	0	23	0	0	0	21	13	0	82	0	0	0	105	0	0	0	20	17	0	0	0
19	11 Aug 23	18:24:02	1	0	1	0	Ct	0	0	0	0	0	0	0	12	12	17	20	0	0	0	0	0	0	0	0	2	34	25	11	0	0	0	0	0	0	0	11	0	17	15	0	0	0	0	0	0	0	0	12	0	0	22	0	0	0	0	0	0	0	0	14	0	2	24	0	17	13	0	0	0	0	0	12	13	4	18	16	0	0	19	0	5	0	0	12	0	0	0	5	12	0	5	0	0	0	13	0	0	0	15	40	0	0	0
20	11 Aug 23	18:24:07	1	0	1	0	Ct	0	0	0	0	0	3	0	4	15	17	12	0	0	0	0	0	0	0	0	26	29	17	20	0	0	0	0	0	0	0	17	0	9	9	0	0	0	0	0	0	0	0	13	20	0	22	0	0	0	0	0	0	0	0	10	0	5	22	0	13	20	0	0	0	47	0	6	17	10	18	7	0	49	27	0	19	0	0	13	0	0	0	45	0	0	3	0	0	0	1	0	0	0	11	18	0	0	0
21	11 Aug 23	18:24:12	1	0	1	0	Ct	0	0	0	0	0	79	0	2	20	15	14	0	0	0	0	0	0	0	0	12	76	21	20	0	0	0	0	0	27	0	11	0	19	11	0	0	0	0	0	0	0	0	13	14	0	17	0	0	0	0	0	0	0	0	5	0	11	32	0	10	18	0	0	0	18	0	14	11	15	26	12	3	8	12	0	17	0	0	21	0	0	0	13	7	0	0	0	0	0	4	0	0	0	16	7	0	0	0
22	11 Aug 23	18:24:17	1	0	1	0	Ct	0	0	0	0	0	38	0	3	17	21	17	0	0	0	0	0	0	0	0	13	35	17	17	6	0	0	0	0	32	0	7	0	23	8	0	0	0	0	0	0	0	0	0	13	0	22	0	0	0	0	0	0	0	0	0	1	17	21	0	22	22	0	0	0	0	0	15	13	16	19	18	22	6	16	0	9	0	0	14	0	2	0	0	23	0	0	0	0	0	15	0	0	0	15	13	0	0	0
23	11 Aug 23	18:24:22	1	0	1	0	Ct	0	0	0	0	0	9	0	2	24	22	18	0	0	0	0	0	0	0	0	15	21	22	16	11	0	0	0	0	6	0	15	0	24	5	0	0	0	35	0	0	0	0	7	15	0	5	0	0	0	0	0	0	0	0	0	6	22	37	0	25	20	0	0	0	0	0	12	6	16	21	13	18	0	15	0	4	0	0	6	0	0	0	0	23	0	0	0	0	0	0	0	0	0	17	4	0	0	0
24	11 Aug 23	18:24:27	1	0	1	0	Ct	0	0	0	0	0	2	0	15	24	11	21	0	0	0	0	0	0	0	0	21	19	18	9	10	0	0	0	0	1	0	16	0	16	12	0	0	0	31	0	24	0	0	0	19	0	0	0	0	0	0	0	0	0	0	7	11	9	20	0	19	17	0	0	0	0	0	23	10	18	21	19	13	0	6	0	29	0	0	22	0	38	0	0	10	0	0	0	0	0	0	0	0	0	17	3	0	0	0
25	11 Aug 23	18:24:32	1	0	1	0	Ct	0	0	0	0	0	0	0	5	15	18	18	0	0	0	0	0	0	0	0	29	25	33	16	11	0	0	0	0	0	0	12	0	4	15	0	0	0	13	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	2	3	17	0	13	25	0	0	0	0	0	18	9	0	14	22	17	0	0	0	21	0	0	15	0	95	0	14	21	0	0	0	0	0	27	0	0	0	20	10	0	0	0
26	11 Aug 23	18:24:37	1	0	1	0	Ct	0	0	0	0	0	0	0	11	24	27	24	0	0	0	0	0	0	0	0	10	11	17	15	35	0	0	0	0	0	0	29	0	0	13	0	0	0	10	0	18	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	6	18	0	16	35	0	0	0	0	0	16	9	0	20	16	22	0	3	0	10	0	0	13	0	40	0	21	20	0	0	0	0	0	13	0	0	0	19	18	0	0	0
27	11 Aug 23	18:24:42	1	0	1	0	Ct	0	0	0	0	0	0	0	11	17	19	12	0	0	0	0	0	0	0	0	4	5	24	6	19	0	0	0	0	0	0	15	0	0	14	0	0	0	0	0	9	0	0	0	0	2	24	0	0	0	0	0	0	0	0	0	0	16	17	0	18	21	0	0	0	0	0	17	15	0	21	0	20	0	12	0	3	0	0	8	0	17	0	16	17	0	0	0	0	0	6	0	0	0	10	8	0	0	0
28	11 Aug 23	18:24:47	1	0	1	0	Ct	0	0	0	0	0	0	0	8	20	31	14	0	0	0	0	0	0	0	0	13	19	16	18	8	0	0	0	0	0	0	11	0	0	16	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	26	37	0	11	21	0	0	0	0	0	19	14	12	19	0	23	0	14	0	15	0	0	13	0	24	0	22	24	0	4	4	0	0	31	0	0	0	10	30	0	0	0
29	11 Aug 23	18:24:52	1	0	1	0	Ct	0	0	0	0	0	0	0	2	26	21	14	0	0	0	0	0	0	0	0	11	28	15	16	0	0	0	0	0	0	0	19	0	24	10	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	0	16	13	0	14	59	0	0	0	0	0	22	17	26	21	0	19	0	17	0	7	0	0	10	0	14	0	27	14	0	22	5	0	0	9	0	0	0	17	14	0	0	0
30	11 Aug 23	18:24:57	1	0	1	0	Ct	0	0	0	0	0	0	0	6	16	19	16	0	0	0	3	0	0	0	0	3	25	9	3	1	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	19	0	14	0	0	0	0	0	0	0	0	19	0	1	19	0	17	24	0	0	0	0	0	24	8	20	17	0	15	0	30	0	0	0	0	19	0	15	0	18	20	0	43	15	0	0	17	0	0	0	11	0	0	0	0
31	11 Aug 23	18:25:02	1	0	1	0	Ct	0	0	0	0	0	0	0	6	13	24	10	0	0	0	1	0	0	0	0	0	46	1	0	6	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	14	0	18	0	0	0	0	0	0	0	0	14	0	0	34	0	11	0	0	0	0	0	0	42	10	21	3	0	26	0	23	0	0	0	0	18	0	13	0	16	3	0	26	24	0	0	28	0	0	0	12	0	0	0	0
32	11 Aug 23	18:25:07	1	0	1	0	Ct	0	0	0	0	0	0	0	8	21	22	16	0	0	0	0	0	0	0	0	13	31	3	0	14	0	0	0	0	0	0	20	0	0	12	4	0	0	0	0	0	0	0	0	22	0	21	0	0	0	0	0	0	0	0	0	0	7	20	0	17	20	0	0	0	0	0	0	5	25	7	0	19	0	5	0	0	0	0	20	0	12	0	17	7	0	8	14	0	0	22	1	0	0	18	0	0	0	0
33	11 Aug 23	18:25:12	1	0	1	0	Ct	0	0	0	0	0	0	0	16	17	19	19	0	0	0	0	0	0	0	0	7	29	0	0	10	0	0	0	0	0	0	17	0	0	16	3	0	0	0	0	0	0	0	0	6	0	18	0	0	0	0	0	0	0	0	0	0	49	16	0	15	21	0	0	0	0	0	0	8	37	16	0	18	0	0	0	0	0	0	14	0	18	0	11	33	0	21	5	0	0	25	0	0	0	14	8	0	0	0
